neg,neu,pos,q,preds,category,texts,processed,wc,uwc,hit
0.6003973701912438,0.37465141797866397,0.02384310355054014,0.0011081082795519506,neg,neg,หายเงียบเลยแอด เมนท์แรกละหายยาว,หาย|เงียบ|เลย|แอด|เมนท์|แรก|ละ|หาย|ยาว,9,8,True
0.03868752476765542,0.17194479485786865,0.7882011465712632,0.0011665338032128838,pos,pos,กินๆๆๆๆๆ,กิน|ๆ|xxrep,3,3,True
0.06369545130441617,0.9244602277693748,0.011129141513166517,0.0007151794130423195,neu,neu,มันสิบ่ปานเบียร์ช้างติอ้วน,มัน|สิ|บ่ปาน|เบียร์|ช้าง|ติอ้วน,6,6,True
0.0540490446963927,0.8222802163626824,0.1224118960179661,0.0012588429229587262,neu,neu,เมื่อว่างงงง 555,เมื่อ|ว่าง|xxrep|5xxrep,4,4,True
0.06852595088760113,0.8849568258474576,0.030828428760652143,0.015688794504289214,neu,neu,"ปัจจุบันเราขายผ่านทางเคาน์เตอร์ SK-II ในห้างสรรพสินค้าชั้นนำทั่วไป เช่น Central, The Mall และทางช่องทางออนไลน์ 2 เว็บไซต์ ได้แก่ Central Online, Robinson Online เท่านั้นค่ะ","ปัจจุบัน|เรา|ขาย|ผ่าน|ทาง|เคาน์เตอร์|sk|-ii|ใน|ห้าง|สรรพสินค้า|ชั้น|นำ|ทั่วไป|เช่น|central,|the|mall|และ|ทาง|ช่อง|ทาง|ออนไลน์|2|เว็บไซต์|ได้แก่|central|online|,|robinson|online|เท่า|นั้น|ค่ะ",34,31,True
0.34003673779361915,0.5472379548025675,0.10488754546074122,0.007837761943072194,neu,neu,เมื่อเจอเลยดีกว่า,เมื่อ|เจอ|เลย|ดี|กว่า,5,5,True
0.04321906524473945,0.50618488694776,0.44956050624362776,0.001035541563872772,neu,pos,555กูก้ออยากกิน,5|xxrep|กู|ก้อ|อยาก|กิน,6,6,False
0.08379590112079789,0.6631917233785066,0.2515943603367811,0.0014180151639143143,neu,neu,555555 จะหิวแล้วววว,5xxrep|จะ|หิว|แล้ว|xxrep,5,5,True
0.3787701547516656,0.43538555121048,0.18138817660369894,0.004456117434155596,neu,neg,ตัวนี้ดีกว่าเยอะ เบียร์หมีจืดสุดๆแต่ก็หอมอยู่นะครับ,ตัว|นี้|ดี|กว่า|เยอะ|เบียร์|หมี|จืด|สุด|ๆ|แต่|ก็|หอม|อยู่|นะ|ครับ,16,16,False
0.037526617917396345,0.4186760909031205,0.539816479901318,0.003980811278165057,pos,pos,สามี พาเค้าไปหน่อยจิ 😚😚😚,สามี|พา|เค้า|ไป|หน่อย|จิ|😚xxrep,7,7,True
0.11486560687769971,0.7592934293772481,0.11835755994800039,0.007483403797051811,neu,neu,ต้องทานก่อน5โมง,ต้อง|ทาน|ก่อน|5|โมง,5,5,True
0.17132172075147364,0.6943028309906216,0.12314864225250806,0.011226806005396736,neu,neu,พอดีผมเข้าผิดครับผมไปเข้าเอ็มเค 😅,พอดี|ผม|เข้า|ผิด|ครับ|ผม|ไป|เข้า|เอ็มเค|😅,10,8,True
0.455246157363279,0.273050861124894,0.08512066765123097,0.18658231386059593,neg,neg,ใช่ วันนั้นไปซื้อรองพื้นเลฟลอน เราถามดีๆ พี่คะรองพื้นเลฟลอนอยู่ตรงไหนคะ มันเอามือชี้แบบไม่พูดอะไรเลย แบบไม่พอใจอะ อีฟแอนด์บอยฟิวเจอร์,ใช่|วัน|นั้น|ไป|ซื้อ|รอง|พื้น|เลฟลอน|เรา|ถาม|ดี|ๆ|พี่|คะ|รอง|พื้น|เลฟ|ลอน|อยู่|ตรง|ไหน|คะ|มัน|เอา|มือ|ชี้แบบ|ไม่|พูด|อะไร|เลย|แบบ|ไม่|พอใจ|อะ|อีฟแอนด์|บอยฟิวเจอร์,36,32,True
0.63932064896099,0.34745166380978754,0.01156588451386024,0.0016618027153621497,neg,neg,เบื่อโฆษณาเบียร์ช้างบน bts,เบื่อ|โฆษณา|เบียร์|ช้าง|บน|bts,6,6,True
0.008738894541145204,0.9753299991633829,0.011686755111237592,0.004244351184234066,neu,neu,SangSom 6 Red Open 2017 รอบ 32 คน แข่งในระบบ 4 ใน 7 เฟรม เวลา 13.00 น. อานนท์ สอาดลออ (บาส ลิเวอร์) 'พบ' ประทีป ขันธายก (วีป เอเชีย) วันที่ 23 พฤศจิกายน 2560 New Lampang Snooker Club ลำปาง,sangsom|6|red|open|2017|รอบ|32|คน|แข่ง|ใน|ระบบ|4|ใน|7|เฟรม|เวลา|13.00|น.|อานนท์|สอาดลออ|(|บาส|ลิเวอร์|)|'พบ|'|ประทีป|ขันธายก|(|วีป|เอเชีย|)|วัน|ที่|23|พฤศจิกายน|2560|new|lampang|snooker|club|ลำปาง,42,39,True
0.050043576104632344,0.910009236898224,0.032653013592382596,0.007294173404761069,neu,neu,"Mazda ทุ่ม 7,200ล้าน เปิด โรงงานผลิตเครื่องยนต์แห่งใหม่ในไทย (โดยใช้เครื่องจักรผลิตแทนแรงงานคน) 55+","mazda|ทุ่ม|7,200|ล้าน|เปิด|โรง|งาน|ผลิต|เครื่องยนต์|แห่ง|ใหม่|ใน|ไทย|(|โดย|ใช้|เครื่อง|จักร|ผลิต|แทน|แรงงาน|คน|)|55+",24,23,True
0.7591558707633083,0.19299587633098395,0.025662654273149284,0.02218559863255852,neg,neu,มันไม่มีข้าวเจ เลยคิดเยอะค่ะ,มัน|ไม่|มี|ข้าวเจ|เลย|คิด|เยอะ|ค่ะ,8,8,False
0.07082544103591153,0.6903732534574272,0.2155820876822382,0.023219217824423124,neu,neu,ความทรงจำสีจาง จาง,ความทรงจำ|สี|จาง|จาง,4,3,True
0.13991975416903926,0.7858846192566924,0.07129849361574118,0.0028971329585271806,neu,neu,เรื่องจริงนะ ทุกคนตระหนักกับเรื่องนี้มาก นิสสัน ลีฟ มิตซููฯ outlander PHEV และ เทสล่า จะเป็นหัวข้อสนทนาประจำวัน ในช่วงนี้ อีกไม่กี่ปี เริ่ม 1ปี 2 ปี 3 ปี หลายประเทศในยุโรป จะเริ่มมีข้อกำหนด บังคับใช้รถดีเซลและเบนซิน อย่างจริงจัง เทสล่ารุ่นเบสิค เอส กับ แนวๆ เช่น เอ๊กซ์ เริ่มเห็นวิ่งไปมา และ จอดพักชาร์จไฟ ตามสถานีข้างทาง,เรื่อง|จริง|นะ|ทุก|คน|ตระหนัก|กับ|เรื่อง|นี้|มาก|นิสสัน|ลีฟ|มิตซููฯ|outlander|phev|และ|เทสล่า|จะ|เป็น|หัวข้อ|สนทนา|ประจำ|วัน|ใน|ช่วง|นี้|อีก|ไม่|กี่|ปี|เริ่ม|1|ปี|2|ปี|3|ปี|หลาย|ประเทศ|ใน|ยุโรป|จะ|เริ่ม|มี|ข้อ|กำหนด|บังคับ|ใช้|รถ|ดีเซล|และ|เบนซิน|อย่าง|จริงจัง|เท|สล่า|รุ่น|เบสิค|เอส|กับ|แนว|ๆ|เช่น|เอ๊กซ์|เริ่ม|เห็น|วิ่ง|ไป|มา|และ|จอด|พัก|ชาร์จไฟ|ตาม|สถานี|ข้าง|ทาง,77,65,True
0.5368000174193052,0.39595349314081707,0.06032485572505657,0.006921633714821208,neg,neu,คนข้างบ้าน กลัวการไปหาหมอ หมดสติแล้วไปเลย แบบพี่โจ ผลคือ ความดันสูงมากจนเส้นเลือดในสมองแตก,คน|ข้าง|บ้าน|กลัว|การ|ไป|หา|หมอ|หมด|สติ|แล้ว|ไป|เลย|แบบ|พี่โจ|ผล|คือ|ความ|ดัน|สูง|มาก|จน|เส้น|เลือด|ใน|สมอง|แตก,27,26,False
0.4060996793229087,0.5654285898802495,0.02764546101696544,0.0008262697798764099,neu,neg,ไผกินเบียช้างก็ระวังกันแนเด้อเดี่ยวสิถืกจับ งึดหลาย,ไผกิน|เบีย|ช้าง|ก็|ระวัง|กัน|แนเด้อเดี่ยว|สิ|ถืก|จับ|งึด|หลาย,12,12,False
0.6693759173193459,0.29638876436968414,0.03384209480296374,0.0003932235080062945,neg,neg,ไปกินทีรัย หมูแผ่นบางๆไม่เหมือนในภาพโฆษณาเลย,ไป|กินทีรัย|หมู|แผ่น|บาง|ๆ|ไม่|เหมือน|ใน|ภาพ|โฆษณา|เลย,12,12,True
0.7682020503879281,0.09525066614636477,0.11708889683590018,0.01945838662980694,neg,neg,แหม่ แซะว่าขับยาริส เปนกุให้เลือกยาริสกะรถเม้งกวง 3 กูก็เลือกยาริส ขับทำห่าไรรถกระจอก มีปัญหาไม่ซ้ำ,แหม่|แซะ|ว่า|ขับ|ยาริส|เปนกุ|ให้|เลือก|ยาริส|กะ|รถ|เม้ง|กวง|3|กู|ก็|เลือก|ยาริส|ขับ|ทำ|ห่า|ไร|รถ|กระจอก|มี|ปัญหา|ไม่|ซ้ำ,28,23,True
0.22392709262511448,0.49196629128295744,0.1342784412618469,0.14982817483008104,neu,neg,เอาเวลาไปจับยาบ้าดีกว่ามั้ยคะ,เอา|เวลา|ไป|จับ|ยาบ้า|ดี|กว่า|มั้ย|คะ,9,9,False
0.04972367077525237,0.8386888849769769,0.08999607190015557,0.02159137234761516,neu,neu,หาคนหารไหม,หา|คน|หาร|ไหม,4,4,True
0.5488042129852825,0.4392723282471664,0.007764038357959437,0.004159420409591686,neg,neu,พฤหัส #ไม่จริงงงน้ะะ ไม่ค่อยยุ่งงเท่าไหร่ #กินพอประมาณ ส่วนมากสปาย ถ้าเหล้าเบียร์ไม่เอาาเลยย,พฤหัส|#|ไม่|จริง|xxrepน้ะะ|ไม่|ค่อย|ยุ่งง|เท่า|ไหร่|#|กิน|พอประมาณ|ส่วน|มากสปาย|ถ้า|เหล้า|เบียร์|ไม่|เอาาเลยย,20,17,False
0.011016588515597933,0.6736333452153647,0.01783322731244485,0.29751683895659276,neu,neu,มีซีวิคไหมครับ,มีซีวิค|ไหม|ครับ,3,3,True
0.017483662611699174,0.9593350403253554,0.020468105564066214,0.0027131914988792498,neu,neu,Cf 150 ซัลวาซู,cf|150|ซัลวาซู,3,3,True
0.057459088895497695,0.8261195463328808,0.08753711858953968,0.028884246182081852,neu,neu,ใช่ค่ะ ค่าสมัคร 99 บาท ใช้งานได้ 1 ปีค่ะ ไม่มีค่าใช้จ่ายเพิ่มเติมค่ะ,ใช่|ค่ะ|ค่า|สมัคร|99|บาท|ใช้|งาน|ได้|1|ปี|ค่ะ|ไม่|มี|ค่า|ใช้|จ่าย|เพิ่มเติม|ค่ะ,19,15,True
0.01704713807488783,0.8484534550800551,0.08626237378674233,0.048237033058314734,neu,neu,มีใครอยากได้แบบนี้ไหมครับ สนใจติดต่อผมได้นะครับ รับทำไฟLED เส้นประดับ ไฟLED เส้นคอลโทล ผลงานที่ผ่านมาเวทีs2o เวทีงานไฮเนเก้น green room,มี|ใคร|อยาก|ได้|แบบ|นี้|ไหม|ครับ|สนใจ|ติด|ต่อ|ผม|ได้|นะ|ครับ|รับ|ทำ|ไฟled|เส้น|ประดับ|ไฟled|เส้น|คอลโทล|ผล|งาน|ที่|ผ่าน|มา|เวทีs|2o|เวที|งาน|ไฮเนเก้น|green|room,35,30,True
0.08007193718715949,0.619692154576589,0.26637837734907965,0.03385753088717195,neu,pos,เคยลงไปแล้วรอบนี้ต้องลงไหมครับ,เคย|ลง|ไป|แล้ว|รอบ|นี้|ต้อง|ลง|ไหม|ครับ,10,9,False
0.007286364994673153,0.636115495765432,0.35532449268675603,0.001273646553138767,neu,neu,พี่เบลเลี้ยงงง 🙇🏻‍♀️🎉,พี่เบล|เลี้ยง|xxrep|🙇|🏻|‍♀️|🎉,7,7,True
0.12737842407590286,0.5886760916771688,0.27960696025505316,0.004338523991875077,neu,pos,เด่วพาไปกินน่ะจ่ะ,เด่วพา|ไป|กิน|น่ะ|จ่ะ,5,5,False
0.9291712065953149,0.050352516615540736,0.01951382860902451,0.0009624481801200072,neg,neg,เหล้าไม่กินคับ กินแต่แสง เรดแพงไป,เหล้า|ไม่|กิน|คับ|กิน|แต่|แสง|เรด|แพง|ไป,10,9,True
0.02593008445263068,0.49848024777058514,0.4746312694432015,0.000958398333582673,neu,pos,"อยากสวยเหมือน ""เก้า สุภัสสรา"" (สไปรท์ ฮอร์โมนส์ วัยว้าวุ่น) ช่วงนั้นหนังกำลังดัง ทุกคนต่างแย่งชิงเป็นสไปรท์กันหมดเรยค่ะแถมประกบคู่ กับ สุดหล่อ ล้ำบึก ต่อ ธนภพ กรี๊ดหนักมากกกกก ค่ะ !! เพราะนางสวย หน้าคม หวานผสมเปรี้ยวนี่เอง จะลุคใหน สไตล์ใหนก็ดูดี เริศ สแมนแตนมากค่ะ ได้สักครึ่งของนางจะดีมาก แค่ถ้าได้มาส์กCho เป็นของรางวัลจะดีใจมากๆๆค้า ร่วมลุ้นด้วยคนน้า #มาส์กโชสวยข้ามคืน #cho_cosmetics #daradaily #ดาราเดลี่","อยาก|สวย|เหมือน|""|เก้า|สุภัสสรา""|(|สไปรท์|ฮอร์โมนส์|วัยว้าวุ่น|)|ช่วง|นั้น|หนัง|กำลัง|ดัง|ทุก|คน|ต่าง|แย่ง|ชิง|เป็น|สไปรท์|กัน|หมด|เรย|ค่ะ|แถม|ประกบ|คู่|กับ|สุด|หล่อ|ล้ำบึก|ต่อ|ธนภพ|กรี๊ด|หนัก|มาก|xxrep|ค่ะ|!|!|เพราะ|นาง|สวย|หน้า|คม|หวาน|ผสม|เปรี้ยว|นี่|เอง|จะ|ลุค|ใหน|สไตล์|ใหน|ก็|ดูดี|เริศ|สแมนแตน|มาก|ค่ะ|ได้|สัก|ครึ่ง|ของ|นาง|จะ|ดี|มาก|แค่|ถ้า|ได้|มาส์กcho|เป็น|ของ|รางวัล|จะ|ดี|ใจ|มาก|ๆ|ๆ|ค้า|ร่วม|ลุ้น|ด้วย|คน|น้า|#|มาส์กโชสวย|ข้าม|คืน|#|cho_cosmetics|#|daradaily|#|ดารา|เดลี่",102,81,False
0.7822028574171035,0.18139816230752218,0.031406284788906655,0.004992695486467635,neg,neg,โยนกันไปมามาก กูโทรจะ10รอบละอะ กูก็ถามว่ามันดึงเงินกลับไม่ได้หรอ เพราะเงินอะยังไม่ได้กดไปใช้ มันก็บอกไม่ได้เหี้ยไรไม่รู้อะ,โยน|กัน|ไป|มา|มาก|กูโทร|จะ|10|รอบ|ละ|อะ|กู|ก็|ถาม|ว่า|มัน|ดึง|เงิน|กลับ|ไม่|ได้|หรอ|เพราะ|เงิน|อะยัง|ไม่|ได้|กด|ไป|ใช้|มัน|ก็|บอก|ไม่|ได้|เหี้ย|ไร|ไม่|รู้|อะ,40,30,True
0.022504868241388518,0.9008952611557403,0.07112605876774517,0.005473811835125999,neu,neu,ปีนี้จะไปปล่อยแก่ ขอให้ได้ขอให้โดนนะคะ จุ๊ฟฟฟ😙😍 #HeinekenStarHive #OpenYourMusic #OpenYourWorld,ปี|นี้|จะ|ไป|ปล่อย|แก่|ขอ|ให้|ได้|ขอ|ให้|โดน|นะ|คะ|จุ๊ฟxxrep😙😍|#|heinekenstarhive|#|openyourmusic|#|openyourworld,21,17,True
0.03318537764888731,0.7198690261238017,0.08064195607209139,0.16630364015521962,neu,neu,ถ้าสมัคร BC รับมั้ยครับ,ถ้า|สมัคร|bc|รับ|มั้ย|ครับ,6,6,True
0.04936584271441549,0.8509668412810437,0.09816142076397041,0.0015058952405702258,neu,neu,ก้อนขอบพระคุณมากๆเลยนะคร้าบ ที่มาหาก้อนและชื่นชมการบริการของพนักงานที่สาขาเซ็นทรัล มารีน่าพัทยา...ก้อนจะส่งต่อคำชมเชยนี้ไปให้น้องพนักงานที่สาขาได้ทราบเพื่อเป็นกำลังใจในการทำงานต่อไปนะคร้าบผม :) :),ก้อน|ขอบ|พระคุณ|มาก|ๆ|เลย|นะ|คร้าบ|ที่|มา|หา|ก้อน|และ|ชื่นชม|การ|บริการ|ของ|พนักงาน|ที่|สาขา|เซ็นทรัล|มารี|น่าพัทยา|.|xxrepก้อน|จะ|ส่ง|ต่อ|คำชม|เชย|นี้|ไป|ให้|น้อง|พนักงาน|ที่|สาขา|ได้|ทราบ|เพื่อ|เป็น|กำลังใจ|ใน|การ|ทำงาน|ต่อ|ไป|นะ|คร้าบ|ผม|:|)|:|),54,42,True
0.6783810998646707,0.2807625750512409,0.036880875857552606,0.003975449226535863,neg,neg,ถูกศูนย์ Honda กำแพงแสน จ.นครปฐม ย้อมแมวรถไม่ตรงรุ่นและไม่ยอมรับผิดชอบให้ฟ้องศาลเองใครซ...#Honda(รถยนต์),ถูก|ศูนย์|honda|กำแพงแสน|จ.นครปฐม|ย้อม|แมว|รถ|ไม่|ตรง|รุ่น|และ|ไม่|ยอม|รับผิดชอบ|ให้|ฟ้อง|ศาล|เอง|ใครซ.xxrep#|honda|(|รถยนต์|),24,22,True
0.9570623510716637,0.03250856774295314,0.006793016431529287,0.0036360647538538045,neg,neg,คุณภาพแย่ลงมากมาตรฐานก็เช่นกันสาขาซีคอนบางแคนะสั่งอาหารเรียกพนักงานรอนานกว่าจะมาและอีกอย่าเราขอผักเพิ่มรอบ2-3เริ่มหน้าไม่ดีใส่แล้ว ราคาก็แพงเกินเหตุบอกเลย,คุณภาพ|แย่|ลง|มาก|มาตรฐาน|ก็|เช่น|กัน|สาขา|ซีคอนบางแค|นะ|สั่ง|อาหาร|เรียก|พนักงาน|รอ|นาน|กว่า|จะ|มา|และ|อีก|อย่า|เรา|ขอ|ผัก|เพิ่ม|รอบ|2|-|3|เริ่ม|หน้าไม่|ดี|ใส่|แล้ว|ราคา|ก็|แพง|เกิน|เหตุ|บอก|เลย,43,42,True
0.035646002983505176,0.9420425101378461,0.016217446016601637,0.00609404086204699,neu,neu,ผลจับฉลาก Chang FACUP 2018 รอบคัดเลือก เมืองกาญ วอริเออร์ (TAลีกสมัครเล่น) พบ อาร์มี่ ยูไนเต็ด แข่งขันวันพุธที่ 4 เมษายน #ChangFACUP2018,ผล|จับ|ฉลาก|chang|facup|2018|รอบ|คัดเลือก|เมืองกาญ|(|taลีกสมัคร|เล่น|)|พบ|อาร์มี่|ยู|ไนเต็ด|แข่งขัน|วัน|พุธ|ที่|4|เมษายน|#|changfacup2018,25,25,True
0.003296683530094072,0.8251386206871677,0.1703197104683955,0.0012449853143427958,neu,neu,เลิฟ ๆ^^,เลิฟ|ๆ|^^,3,3,True
0.01750707550932438,0.4455803656843414,0.06953252862482309,0.467380030181511,q,neu,มีsulwhasooไหมมคะ,มี|sulwhasoo|ไหมม|คะ,4,4,False
0.022514699196188506,0.8538089480074872,0.12009329778938845,0.003583055006935759,neu,neu,ลอรีเอะ อ้วน มั่นใจ,ลอรีเอะ|อ้วน|มั่นใจ,3,3,True
0.12594647336498196,0.25364019604438104,0.6197397625089599,0.0006735680816771439,pos,neu,ไม่ถนัดทัก__แต่ถนัดรักแล้วรวบรัดเลยได้เธอ!!😁😁😁 #ViosGen1Thailand,ไม่|ถนัด|ทัก__|แต่|ถนัด|รัก|แล้ว|รวบรัด|เลย|ได้|เธอ|!|!|😁|xxrep|#|viosgen1thailand,17,15,False
0.056176274766627635,0.6867075185217933,0.25367888524106535,0.003437321470513743,neu,neu,ผู้ช่วยโทนติดเหล้า อยากกินแสงโสม,ผู้|ช่วย|โทน|ติด|เหล้า|อยาก|กิน|แสงโสม,8,8,True
0.01441310437017677,0.9201855202421444,0.056866590944846036,0.008534784442832725,neu,neu,เตรียมตัวให้ดี! #Nissan LEAF รถไฟฟ้ายอดนิยมเตรียมเข้าไทย เผยคนไทย 44% รอใช้รถไฟฟ้า #NissanFuture #beartai,เตรียม|ตัว|ให้|ดี|!|#|nissan|leaf|รถ|ไฟฟ้า|ยอด|นิยม|เตรียม|เข้า|ไทย|เผย|คน|ไทย|44|%|รอ|ใช้|รถ|ไฟฟ้า|#|nissanfuture|#|beartai,28,22,True
0.8143358542756476,0.13907397740236455,0.009896121720312012,0.03669404660167591,neg,pos,ทำไมเดี๋ยวนี้ hotpot ไม่มีกุ้งแล้วอ่ะคะ,ทำไม|เดี๋ยว|นี้|hotpot|ไม่|มี|กุ้ง|แล้ว|อ่ะ|คะ,10,10,False
0.1866986170162743,0.6401310914774212,0.16197225374478588,0.011198037761518571,neu,neu,เฉพาะสองสาขาด้านล่างที่ต้องจองผ่าน App Hungry hub นะครับผม,เฉพาะ|สอง|สาขา|ด้าน|ล่าง|ที่|ต้อง|จอง|ผ่าน|app|hungry|hub|นะ|ครับ|ผม,15,15,True
0.7837800334911483,0.0325402592057362,0.17779237869878292,0.005887328604332539,neg,neg,ทีแรกจะซื้อมาสด้าสองและซีเอ๊ก3 พร้อมกันสองคันเพราะชอบสเปกรถสวยดี เพื่อนห้ามไว้ก่อนบอกอย่าเสี่ยงเลย ดีที่ไม่ซื้อ ถ้ามีปันหามาเราประท้วงคงโดนฟ้อง555+,ที|แรก|จะ|ซื้อ|มา|สด้าสอง|และ|ซีเอ๊ก|3|พร้อม|กัน|สอง|คัน|เพราะ|ชอบ|สเปก|รถ|สวย|ดี|เพื่อน|ห้าม|ไว้|ก่อน|บอก|อย่า|เสี่ยง|เลย|ดี|ที่|ไม่|ซื้อ|ถ้า|มี|ปัน|หา|มา|เรา|ประท้วง|คง|โดน|ฟ้อง|5xxrep+,42,39,True
0.020429164041113827,0.8982706932851667,0.015796441400820975,0.06550370127289848,neu,neu,ขอรายละเอียดนาวาร่า,ขอ|รายละเอียด|นาวาร่า,3,3,True
0.04352031643831951,0.7158586828628914,0.2335925853310382,0.00702841536775099,neu,neg,พึ่งจองคัมรี่ไป เฮ้อ,พึ่ง|จอง|คัมรี่|ไป|เฮ้อ,5,5,False
0.6989540864188865,0.12732104013355994,0.17131483800653183,0.0024100354410217712,neg,neg,ผ้าอนามัยแบบกลางคืนนี่ใส่ตอนกลางคืนก็ไม่เคยลองรับอะไรได้สักยี่ห้อ กูงง,ผ้าอนามัย|แบบ|กลาง|คืน|นี่|ใส่|ตอน|กลาง|คืน|ก็|ไม่|เคย|ลองรับ|อะไร|ได้|สัก|ยี่|ห้อ|กูงง,19,17,True
0.11260003519686661,0.6480581762095431,0.23627723357321695,0.0030645550203734486,neu,neu,ทีเด็ดเลยคับ เมาจัด,ที|เด็ด|เลย|คับ|เมา|จัด,6,6,True
0.8048731625207157,0.11285747410917472,0.003631108789014773,0.07863825458109473,neg,neg,เสียใจจจจ ลิป mamonde no.11 หายไปไหนไม่รู้ หาไม่เจอออออ,เสียใจ|xxrep|ลิป|mamonde|no.|11|หาย|ไป|ไหน|ไม่|รู้|หา|ไม่|เจอ|xxrep,15,13,True
0.06966263354862774,0.7730390813472762,0.14954786681604443,0.007750418288051688,neu,neu,ชีสสสสสสส,ชีสxxrep,1,1,True
0.6617503781876997,0.10324540311822415,0.23047023261947291,0.004533986074603261,neg,neg,ฮอนด้า ซิตี้ 2012 กดได้ ร้อยแปดร้อยเก้า ชิวๆมากครับ พอขึ้นร้อยสิบก็ต้องระวังละ เดี่ยวความเร็วเกิน,ฮอนด้า|ซิตี้|2012|กด|ได้|ร้อย|แปด|ร้อย|เก้า|ชิว|ๆ|มาก|ครับ|พอ|ขึ้น|ร้อย|สิบ|ก็|ต้อง|ระวัง|ละ|เดี่ยว|ความ|เร็ว|เกิน,25,23,True
0.2338027133453026,0.4718045481582499,0.29187735891696703,0.002515379579480463,neu,neg,บายยยยย บาบีก้อนนนน,บาย|xxrep|บาบีก้อน|xxrep,4,3,False
0.02113113544352661,0.9423803325893998,0.03053644128487202,0.0059520906822015775,neu,neu,แม่ชีศันสนีย์รักษามะเร็งทางแพทย์-ธรรมชาติบำบัด ตามวิถีพระพุทธเจ้า เชื่อจะสามารถฟื้นฟูกลับมาตามปกติ,แม่ชี|ศันสนีย์|รักษา|มะเร็ง|ทาง|แพทย์|-ธรรมชาติ|บำบัด|ตาม|วิถี|พระพุทธเจ้า|เชื่อ|จะ|สามารถ|ฟื้น|ฟู|กลับ|มา|ตาม|ปกติ,20,19,True
0.6852174937705743,0.21472955752488254,0.09682555035702743,0.0032273983475158458,neg,neg,ห่วงแตกมาก ทุกวันหยุดที่ต้องมานั่งโทรไปบอกว่า ไวไฟสัญญาณ เล่นไม่ได้,ห่วง|แตก|มาก|ทุก|วัน|หยุด|ที่|ต้อง|มา|นั่ง|โทร|ไป|บอก|ว่า|ไว|ไฟ|สัญญาณ|เล่น|ไม่|ได้,20,20,True
0.022212105319833364,0.9250686722988755,0.03027860408596176,0.022440618295329402,neu,neu,โลตัส - ฝางเชียงใหม่ มีให้บริการค่ะ ^^,โลตัส|-|ฝาง|เชียงใหม่|มี|ให้|บริการ|ค่ะ|^^,9,9,True
0.3216102537811478,0.6374068022991034,0.036704344881386096,0.004278599038362723,neu,neu,"โช๊คอัดน้ำมันมามักไม่ค่อยจบ แต่สำหรับโช๊คอัพ Kayaba New SR นั้นมักจะ ""จบ"" ทุกครั้งไป เช่นคันนี้ Suzuki Swift 1.2 #รู้เงี้ยเปลื่ยนตั้งนานแล้ววว #KYBnewSR","โช๊ค|อัด|น้ำ|มัน|มา|มัก|ไม่|ค่อย|จบ|แต่|สำหรับ|โช๊ค|อัพ|kayaba|new|sr|นั้น|มัก|จะ|""|จบ|""|ทุก|ครั้ง|ไป|เช่น|คัน|นี้|suzuki|swift|1.2|#|รู้|เงี้ย|เปลื่ยน|ตั้งนาน|แล้ว|xxrep|#|kybnewsr",40,35,True
0.3714825876914544,0.22569442628056577,0.3847050402143205,0.018117945813659223,pos,pos,มันจะทำร้ายสักหน่อยนะคะ เทเวศน์ ข้างเซเว่นตรงข้ามสะพานข้ามคลองผดุงมาจากสำนักงานทรัพย์สิน #อร่อย #รีวิวกรุงเทพ,มัน|จะ|ทำร้าย|สัก|หน่อย|นะ|คะ|เทเวศน์|ข้าง|เซเว่น|ตรงข้าม|สะพาน|ข้ามคลองผดุง|มา|จาก|สำนักงาน|ทรัพย์|สิน|#|อร่อย|#|รีวิวกรุงเทพ,22,21,True
0.1318879356283971,0.7552925527930519,0.1066462785335112,0.006173233045039875,neu,neu,พฤหัสไหมม,พฤหัสไหม|ม,2,2,True
0.20566358843496485,0.7204428574147824,0.0703447694545705,0.0035487846956821965,neu,neu,ไม่ใช่มีแต่ในรถเก๋ง รถปิคอัพนิสสันนาวาราเขาก็ติดกล้องมองรอบทิศทาง,ไม่|ใช่|มี|แต่|ใน|รถ|เก๋ง|รถ|ปิคอัพ|นิสสัน|นาวารา|เขา|ก็|ติด|กล้อง|มอง|รอบ|ทิศทาง,18,17,True
0.26117353422777795,0.630760205214409,0.1025123058058051,0.005553954752007932,neu,neu,นี่ก็มีไม่พูดมั่ง,นี่|ก็|มี|ไม่|พูด|มั่ง,6,6,True
0.022932875614081093,0.8126435534405713,0.14176533722565013,0.02265823371969758,neu,neu,เก็บตกบรรยากาศ Nissan X Trail Road Trip สุด Exclusive สู่ดินแดนธรรมชาติ New Zealand กับดีเจแบม Pitipat Kootrakul สนุกแค่ไหนกับการใช้ Nissan X Trail ตะลุยทั่วเกาะใต้ #get1025 #nissanXtrail #NissanTh,เก็บ|ตก|บรรยากาศ|nissan|x|trail|road|trip|สุด|exclusive|สู่|ดินแดน|ธรรมชาติ|new|กับ|ดี|เจแบม|pitipat|kootrakul|สนุก|แค่|ไหน|กับ|การ|ใช้|nissan|trail|ตะลุย|ทั่ว|เกาะ|ใต้|#|get1025|#|nissanxtrail|#|nissanth,37,32,True
0.026844857934071594,0.6575773247019856,0.03559957709030901,0.27997824027363366,neu,neu,สาขาเชียงราย มีมั้ยค่ะ,สาขา|เชียงราย|มี|มั้ย|ค่ะ,5,5,True
0.044510672066145486,0.3741845488914672,0.5756102798481215,0.005694499194265819,pos,pos,พาไปหน่อย,พา|ไป|หน่อย,3,3,True
